File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF585DLK	bam	bam		alignments	GRCh38	ENCSR577ILY	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF022XRG/, /files/ENCFF643CGH/	680397368	ENCODE Processing Pipeline	d13a296973cc8cf78bcfcf4c9ad8ca25		https://www.encodeproject.org/files/ENCFF585DLK/@@download/ENCFF585DLK.bam				released	s3://encode-public/2016/12/19/6f7e1816-e5d7-405c-8847-a8f0e89546e3/ENCFF585DLK.bam	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF446FVD	bam	bam		alignments	GRCh38	ENCSR466XPN	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF346CXE/, /files/ENCFF096ADV/, /files/ENCFF643CGH/	787788675	ENCODE Processing Pipeline	ff32a661c1a703b6e01fd0276af8b040		https://www.encodeproject.org/files/ENCFF446FVD/@@download/ENCFF446FVD.bam				released	s3://encode-public/2016/12/19/6c0906ac-6644-468d-953c-c7e5bc4bb762/ENCFF446FVD.bam	control low read depth, low read length	insufficient read depth	
ENCFF062DIE	bam	bam		alignments	GRCh38	ENCSR394DRL	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF774DNB/	891135973	ENCODE Processing Pipeline	d267fd785799a89f62c6848c368d618d		https://www.encodeproject.org/files/ENCFF062DIE/@@download/ENCFF062DIE.bam				released	s3://encode-public/2017/03/16/af79d4d7-11b2-4fbf-b631-f5306046c5f3/ENCFF062DIE.bam	mild to moderate bottlenecking, low read depth		
ENCFF582NZD	bam	bam		alignments	GRCh38	ENCSR354IST	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF660UKB/, /files/ENCFF618CVX/	825404172	ENCODE Processing Pipeline	8f8097a1a0aaff58ddbbda331f41cf04		https://www.encodeproject.org/files/ENCFF582NZD/@@download/ENCFF582NZD.bam				released	s3://encode-public/2016/12/19/59d2d330-8045-47a1-a2ac-43444d4eecc6/ENCFF582NZD.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF619CYH	bam	bam		alignments	GRCh38	ENCSR887ZPC	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF453FVC/, /files/ENCFF561WXL/, /files/ENCFF643CGH/	554639012	ENCODE Processing Pipeline	b690cce301f55365c2afa3417617e8a7		https://www.encodeproject.org/files/ENCFF619CYH/@@download/ENCFF619CYH.bam				released	s3://encode-public/2017/02/08/389d8273-6454-4498-92f5-fb7d4c6cf213/ENCFF619CYH.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF334UGS	bam	bam		alignments	GRCh38	ENCSR887ZPC	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				3	3_2		36					/files/ENCFF647KUU/, /files/ENCFF643CGH/, /files/ENCFF629REC/	718884721	ENCODE Processing Pipeline	862b8a4a861982b92ed8a2a2350d405a		https://www.encodeproject.org/files/ENCFF334UGS/@@download/ENCFF334UGS.bam				released	s3://encode-public/2016/12/19/c63a65ed-a891-4ab8-ab11-5619febf7898/ENCFF334UGS.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF937AGY	bam	bam		alignments	GRCh38	ENCSR129NCV	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF287IUD/	840928891	ENCODE Processing Pipeline	904436b0b2d553700206e782625b2607		https://www.encodeproject.org/files/ENCFF937AGY/@@download/ENCFF937AGY.bam				released	s3://encode-public/2016/12/19/be5798b3-29da-4d7c-ba13-0cec050952dc/ENCFF937AGY.bam	low read length, mild to moderate bottlenecking, low read depth		
ENCFF917ZBE	bam	bam		alignments	GRCh38	ENCSR421HUB	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF284DVL/	906876206	ENCODE Processing Pipeline	d551706eed1b2b72444853b78061c5cf		https://www.encodeproject.org/files/ENCFF917ZBE/@@download/ENCFF917ZBE.bam				released	s3://encode-public/2017/05/10/d1b2ad0d-052e-4656-b266-a37e1e5f887a/ENCFF917ZBE.bam	control low read depth, low read length, mild to moderate bottlenecking		
ENCFF953NDJ	bam	bam		alignments	GRCh38	ENCSR824PXG	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF482LBW/, /files/ENCFF232GGC/, /files/ENCFF643CGH/, /files/ENCFF641NFN/	850482888	ENCODE Processing Pipeline	7b0251d6fd7613d5ac638c5473c7fa20		https://www.encodeproject.org/files/ENCFF953NDJ/@@download/ENCFF953NDJ.bam				released	s3://encode-public/2016/12/19/f6cff48e-ee26-47f3-a76b-cd30db01f0f8/ENCFF953NDJ.bam	control low read depth, low read length, low read depth		
ENCFF011FSK	bam	bam		alignments	GRCh38	ENCSR037RJI	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF390DXB/, /files/ENCFF643CGH/, /files/ENCFF743FKZ/	1018912029	ENCODE Processing Pipeline	ddc39d24d43117fac03d5ab45d49d68f		https://www.encodeproject.org/files/ENCFF011FSK/@@download/ENCFF011FSK.bam				released	s3://encode-public/2016/12/19/ef3bb95d-79f8-47e3-b532-4c5db8384ba2/ENCFF011FSK.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF832XYD	bam	bam		alignments	GRCh38	ENCSR037RJI	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				2	2_5		36					/files/ENCFF023OXN/, /files/ENCFF643CGH/, /files/ENCFF437DGS/, /files/ENCFF951NPE/, /files/ENCFF641GNA/, /files/ENCFF019TMM/	1132597565	ENCODE Processing Pipeline	4eb8f2473387913f7444dd5410b5da2e		https://www.encodeproject.org/files/ENCFF832XYD/@@download/ENCFF832XYD.bam				released	s3://encode-public/2017/02/08/270ee06b-4c13-45aa-92d9-1fcac98b3d35/ENCFF832XYD.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF081CDJ	bam	bam		alignments	GRCh38	ENCSR743DDX	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF358COO/, /files/ENCFF061QOM/	1051812290	ENCODE Processing Pipeline	b90fe72f85561cb9607459a782cc7b74		https://www.encodeproject.org/files/ENCFF081CDJ/@@download/ENCFF081CDJ.bam				released	s3://encode-public/2016/12/19/5d12be97-5f27-4a06-a924-b2a8e5af53a1/ENCFF081CDJ.bam	low read length, mild to moderate bottlenecking		
ENCFF693EDE	bam	bam		alignments	GRCh38	ENCSR943JOF	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF190LXR/	1146024423	ENCODE Processing Pipeline	4e9609320d33d066571711390ca1f617		https://www.encodeproject.org/files/ENCFF693EDE/@@download/ENCFF693EDE.bam				released	s3://encode-public/2017/06/05/d92d6262-bc0d-4b3c-ae8a-f193d8440d99/ENCFF693EDE.bam	control low read depth, low read length	insufficient read depth	
ENCFF009ADE	bam	bam		alignments	GRCh38	ENCSR746CUY	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF244UAO/, /files/ENCFF643CGH/	1126782792	ENCODE Processing Pipeline	f8ed75d809b8ca96316b9c5aa58dd836		https://www.encodeproject.org/files/ENCFF009ADE/@@download/ENCFF009ADE.bam				released	s3://encode-public/2016/12/19/a713ce5a-aaa9-4254-b66e-7d7105f02c68/ENCFF009ADE.bam	control low read depth, low read length, low read depth	control insufficient read depth	
ENCFF533ZII	bam	bam		alignments	GRCh38	ENCSR746CUY	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF847YNV/	1062019843	ENCODE Processing Pipeline	9939807b630d47fbf10ee3d9b2e4bed1		https://www.encodeproject.org/files/ENCFF533ZII/@@download/ENCFF533ZII.bam				released	s3://encode-public/2016/12/19/443bf6c8-223f-4282-bfce-08dd82956c12/ENCFF533ZII.bam	control low read depth, low read length, low read depth	control insufficient read depth	
ENCFF297YWK	bam	bam		alignments	GRCh38	ENCSR777RWW	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF284RQL/, /files/ENCFF609VUZ/, /files/ENCFF643CGH/, /files/ENCFF167HLM/, /files/ENCFF312WMK/	807020002	ENCODE Processing Pipeline	5cdc88ff8d9db589a2e67f466a943172		https://www.encodeproject.org/files/ENCFF297YWK/@@download/ENCFF297YWK.bam				released	s3://encode-public/2016/12/19/e558b410-dd34-45f2-a220-1e3b6d3bf378/ENCFF297YWK.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth, poor library complexity, severe bottlenecking	
ENCFF961RNM	bam	bam		alignments	GRCh38	ENCSR504SKC	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF875OZK/, /files/ENCFF643CGH/	1157736923	ENCODE Processing Pipeline	48e27ac73618a83b160f4d075da4a6f4		https://www.encodeproject.org/files/ENCFF961RNM/@@download/ENCFF961RNM.bam				released	s3://encode-public/2017/03/16/fd3fdf1b-067d-4c64-ad22-3d9984653051/ENCFF961RNM.bam	mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF708NMK	bam	bam		alignments	GRCh38	ENCSR408ONP	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF790UMC/	658223822	ENCODE Processing Pipeline	3523726455c694a8d1ccaf6d1543766b		https://www.encodeproject.org/files/ENCFF708NMK/@@download/ENCFF708NMK.bam				released	s3://encode-public/2016/12/19/9541385b-c39b-4dff-ac8d-c33f94ff301d/ENCFF708NMK.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF191LZK	bam	bam		alignments	GRCh38	ENCSR408ONP	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF790UMC/, /files/ENCFF110MCL/	722007073	ENCODE Processing Pipeline	edc08ca4d2c2645de554efdb3dcdf9b7		https://www.encodeproject.org/files/ENCFF191LZK/@@download/ENCFF191LZK.bam				released	s3://encode-public/2020/08/14/39c48b10-68e7-41fa-ada6-a9ae4a355378/ENCFF191LZK.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF539ZGZ	bam	bam		alignments	GRCh38	ENCSR843KHS	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF103AJS/, /files/ENCFF643CGH/	918553703	ENCODE Processing Pipeline	7499e4ac9ed06668d529a0c0a451a315		https://www.encodeproject.org/files/ENCFF539ZGZ/@@download/ENCFF539ZGZ.bam				released	s3://encode-public/2016/12/19/14291f2f-66de-4c8c-80a2-7ba0ed059da3/ENCFF539ZGZ.bam	low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF805CCB	bam	bam		alignments	GRCh38	ENCSR582UTE	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		50					/files/ENCFF643CGH/, /files/ENCFF282DOJ/	944307978	ENCODE Processing Pipeline	c2283acb3bf8f446db523c5e78c4ed9d		https://www.encodeproject.org/files/ENCFF805CCB/@@download/ENCFF805CCB.bam				released	s3://encode-public/2017/05/10/85cab0c8-d0b2-4e28-9733-c56c3dcdd063/ENCFF805CCB.bam	mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF230ZHL	bam	bam		alignments	GRCh38	ENCSR550XZG	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF041KJX/	1245380008	ENCODE Processing Pipeline	bf0b14bd3d41b4738a62e22f053e65c0		https://www.encodeproject.org/files/ENCFF230ZHL/@@download/ENCFF230ZHL.bam				released	s3://encode-public/2017/07/11/ef228fb5-412e-4c8a-8c5f-5e21302c9a06/ENCFF230ZHL.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF101MMK	bam	bam		alignments	GRCh38	ENCSR550XZG	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF738UGH/	1208701878	ENCODE Processing Pipeline	98d0deceafb4f316b2a70549a5f0cd96		https://www.encodeproject.org/files/ENCFF101MMK/@@download/ENCFF101MMK.bam				released	s3://encode-public/2017/07/11/2404762f-8d9b-4c10-8cbc-46ee390c9d33/ENCFF101MMK.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF783NPA	bam	bam		alignments	GRCh38	ENCSR103GGR	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF784OKP/, /files/ENCFF721EHD/, /files/ENCFF921LVS/, /files/ENCFF643CGH/, /files/ENCFF639DCO/	335513371	ENCODE Processing Pipeline	54d49fe44875bf67bd82049228fe0915		https://www.encodeproject.org/files/ENCFF783NPA/@@download/ENCFF783NPA.bam				released	s3://encode-public/2016/12/19/0da109ab-8965-4bb6-8635-1286ebe14c85/ENCFF783NPA.bam	control low read depth, low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF035OFJ	bam	bam		alignments	GRCh38	ENCSR944QSH	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF877HLG/, /files/ENCFF643CGH/	909816705	ENCODE Processing Pipeline	0fce002f951c317b923d4ca7bc916b88		https://www.encodeproject.org/files/ENCFF035OFJ/@@download/ENCFF035OFJ.bam				released	s3://encode-public/2017/05/10/d247b5ff-fd91-4574-867f-a6c39a02af28/ENCFF035OFJ.bam	control low read depth, low read length		
ENCFF010WFW	bam	bam		alignments	GRCh38	ENCSR848TLB	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF808ZYH/, /files/ENCFF643CGH/	868894483	ENCODE Processing Pipeline	c0729a787205f864a2a1db36c2eb8f73		https://www.encodeproject.org/files/ENCFF010WFW/@@download/ENCFF010WFW.bam				released	s3://encode-public/2016/12/19/fd429083-583b-4769-babc-0487fdb2d0b1/ENCFF010WFW.bam	control low read depth, low read length	insufficient read depth	
ENCFF705BUN	bam	bam		alignments	GRCh38	ENCSR533HDU	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF439YEJ/	748886315	ENCODE Processing Pipeline	7a8b3fe8e013d94e8f43a3a364318a9c		https://www.encodeproject.org/files/ENCFF705BUN/@@download/ENCFF705BUN.bam				released	s3://encode-public/2017/03/17/5fca98b4-6696-49f3-a428-a323e4e651a9/ENCFF705BUN.bam	mild to moderate bottlenecking, low read depth, moderate library complexity	control insufficient read depth	
ENCFF417NYV	bam	bam		alignments	GRCh38	ENCSR478BKA	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		50					/files/ENCFF643CGH/, /files/ENCFF890NSF/	1342704072	ENCODE Processing Pipeline	57d1b16054852c9bbcb829d80e375f5c		https://www.encodeproject.org/files/ENCFF417NYV/@@download/ENCFF417NYV.bam				released	s3://encode-public/2017/03/27/917c4a29-b91d-4dba-96de-4d23d6a2d001/ENCFF417NYV.bam		control insufficient read depth, insufficient read depth	
ENCFF664YVG	bam	bam		alignments	GRCh38	ENCSR277PDE	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF699RXM/, /files/ENCFF643CGH/, /files/ENCFF991ZRN/	724587445	ENCODE Processing Pipeline	02e0b3d355e37dafd43591d09b7bd02c		https://www.encodeproject.org/files/ENCFF664YVG/@@download/ENCFF664YVG.bam				released	s3://encode-public/2017/03/16/214de4c8-ee79-4f02-bc63-53286b40e3d6/ENCFF664YVG.bam	mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF636HOI	bam	bam		alignments	GRCh38	ENCSR330NKU	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF378IVF/, /files/ENCFF413IJY/, /files/ENCFF643CGH/	1157776692	ENCODE Processing Pipeline	403675072557d86ef0cc50ad7132861f		https://www.encodeproject.org/files/ENCFF636HOI/@@download/ENCFF636HOI.bam				released	s3://encode-public/2016/12/19/58c07c77-af50-42eb-82a1-4e03b62631bb/ENCFF636HOI.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF294APS	bam	bam		alignments	GRCh38	ENCSR005YZH	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF411ZYX/	616177920	ENCODE Processing Pipeline	271321b51c8eeafde606d68c93ddfe1a		https://www.encodeproject.org/files/ENCFF294APS/@@download/ENCFF294APS.bam				released	s3://encode-public/2016/12/19/88d3c348-1341-4d1d-b397-5cfe20ab6fec/ENCFF294APS.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF077SHE	bam	bam		alignments	GRCh38	ENCSR144RXL	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF072JDC/	936312066	ENCODE Processing Pipeline	34d8a0516e78a79f38526de6056c90b5		https://www.encodeproject.org/files/ENCFF077SHE/@@download/ENCFF077SHE.bam				released	s3://encode-public/2016/12/19/ffdb0193-206e-4ff9-8c15-ba0ff3df2689/ENCFF077SHE.bam	inconsistent platforms, low read length	control insufficient read depth, insufficient read depth	
ENCFF682KFP	bam	bam		alignments	GRCh38	ENCSR144RXL	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF399ZYL/	3729507546	ENCODE Processing Pipeline	ccce8a6d2e1d66f88ad04aa90d4b1f29		https://www.encodeproject.org/files/ENCFF682KFP/@@download/ENCFF682KFP.bam				released	s3://encode-public/2016/12/19/45a15e96-24ff-4d40-83ef-4a459a3363a4/ENCFF682KFP.bam	inconsistent platforms, low read length	control insufficient read depth, insufficient read depth	
ENCFF731WJY	bam	bam		alignments	GRCh38	ENCSR552MZH	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF940AVQ/, /files/ENCFF643CGH/	845426671	ENCODE Processing Pipeline	1e7e930ee354e2e8819158948ad00452		https://www.encodeproject.org/files/ENCFF731WJY/@@download/ENCFF731WJY.bam				released	s3://encode-public/2016/12/19/9e34c75f-1cfa-499b-b570-30a918efcf1c/ENCFF731WJY.bam	low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF361ULW	bam	bam		alignments	GRCh38	ENCSR078BHK	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF716XUE/	1056070605	ENCODE Processing Pipeline	1f9ff13687559b36e45fed580ccb3af3		https://www.encodeproject.org/files/ENCFF361ULW/@@download/ENCFF361ULW.bam				released	s3://encode-public/2016/12/19/caa97dac-cec4-4fad-a8d4-c9a9035e32fd/ENCFF361ULW.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF259KHT	bam	bam		alignments	GRCh38	ENCSR078BHK	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF716XUE/	1155216264	ENCODE Processing Pipeline	8f3fca7dbde3d673596fd5e130c0d4f6		https://www.encodeproject.org/files/ENCFF259KHT/@@download/ENCFF259KHT.bam				released	s3://encode-public/2020/08/14/536ed387-5d99-46a8-a44e-47765b73d764/ENCFF259KHT.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF270PIR	bam	bam		alignments	GRCh38	ENCSR325VOA	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF648GKT/	612522057	ENCODE Processing Pipeline	289c5ed9b8b122157fd663bcaa386983		https://www.encodeproject.org/files/ENCFF270PIR/@@download/ENCFF270PIR.bam				released	s3://encode-public/2016/12/19/e58e8be3-d9b8-44f1-a41a-38d0655f27cd/ENCFF270PIR.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF430ERF	bam	bam		alignments	GRCh38	ENCSR245QTD	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF260GCX/	455835487	ENCODE Processing Pipeline	ce5143e9463b8cd90fae384e0377bba5		https://www.encodeproject.org/files/ENCFF430ERF/@@download/ENCFF430ERF.bam				released	s3://encode-public/2017/03/16/c1b47491-fd96-4502-b508-c22048ac04e1/ENCFF430ERF.bam	mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF506OJR	bam	bam		alignments	GRCh38	ENCSR035QNZ	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF836AVO/	674149369	ENCODE Processing Pipeline	a8597805b2ea1c793ca8373e876a5829		https://www.encodeproject.org/files/ENCFF506OJR/@@download/ENCFF506OJR.bam				released	s3://encode-public/2016/12/19/cbf00811-eccb-4fd5-b6f1-9ae1fd3e587f/ENCFF506OJR.bam	control low read depth, low read length	insufficient read depth	
ENCFF194JFG	bam	bam		alignments	GRCh38	ENCSR692CTK	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF711OHT/	1099039543	ENCODE Processing Pipeline	f72a371cd238517e6f5097fa9ce5b6c0		https://www.encodeproject.org/files/ENCFF194JFG/@@download/ENCFF194JFG.bam				released	s3://encode-public/2016/12/19/21613a06-e918-4ca8-a99d-0e1df4ac9e1c/ENCFF194JFG.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF055OMW	bam	bam		alignments	GRCh38	ENCSR692CTK	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF966JJN/, /files/ENCFF643CGH/	1484999404	ENCODE Processing Pipeline	60b082f21272e7d7e9ac8ef595033063		https://www.encodeproject.org/files/ENCFF055OMW/@@download/ENCFF055OMW.bam				released	s3://encode-public/2016/12/19/656cb986-cff6-499d-8a0e-de6f1be94bfd/ENCFF055OMW.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF449YKU	bam	bam		alignments	GRCh38	ENCSR007HLH	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF915ZPV/, /files/ENCFF941MDI/, /files/ENCFF643CGH/	1254737415	ENCODE Processing Pipeline	1e52495653d18079ef14a2435ee7258c		https://www.encodeproject.org/files/ENCFF449YKU/@@download/ENCFF449YKU.bam				released	s3://encode-public/2016/12/19/fb341a69-760f-4cac-af94-5b490bcd6ea8/ENCFF449YKU.bam	low read length		
ENCFF971YVS	bam	bam		alignments	GRCh38	ENCSR043SBG	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF815XHM/, /files/ENCFF062OUN/, /files/ENCFF945LOT/, /files/ENCFF677XTI/, /files/ENCFF643CGH/	1261043664	ENCODE Processing Pipeline	e28d5f2e1d8f44ad2fe4076f231fc3e1		https://www.encodeproject.org/files/ENCFF971YVS/@@download/ENCFF971YVS.bam				released	s3://encode-public/2016/12/19/bb9ac7e8-da50-4ca0-ad0e-adddb055b1a2/ENCFF971YVS.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
